"","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"146","chr5",140810051,140812236,2186,"*",18,2.03301031798604e-62,7.87226477595549e-50,3.34127121142551e-08,4.62933708052705e-47,0.366064880251016,0.225067899384417,"PCDHGA1, PCDHGA2, PCDHGA3, PCDHGB1, PCDHGA4, PCDHGB2, PCDHGA5, PCDHGB3, PCDHGA6, PCDHGA7, PCDHGB4, PCDHGA8, PCDHGA9, PCDHGB6, PCDHGA10, PCDHGB7, PCDHGA11, PCDHGA12"
"147","chr10",23480190,23482255,2066,"*",11,7.07363685785139e-63,2.08312927860379e-40,1.16116498026445e-13,4.96941430661464e-47,0.358540137596233,0.208546598398093,"PTF1A"
"148","chr2",1746509,1749076,2568,"*",13,3.67814074987985e-57,1.51888812620267e-44,8.39695869090193e-09,4.98785966616345e-47,0.356206813106444,0.221521078984357,"PXDN"
"149","chr12",113916473,113917737,1265,"*",10,1.13449651327024e-73,4.25567079553838e-45,1.08746624179449e-12,5.64634915195578e-47,0.420372226086128,0.252127852732576,"RP11-82C23.2"
"150","chr20",54578898,54580196,1299,"*",7,2.31780712452275e-57,6.20305540544866e-49,2.17170917068395e-12,6.24209210038414e-47,0.35950651884112,0.284690257815522,"CBLN4"
"151","chr14",37123678,37128790,5113,"*",23,7.88827908113627e-33,4.51735363822061e-50,2.27695560595854e-06,9.25501360095009e-47,0.376633506226912,0.200058081446092,"PAX9, RP11-964E11.2"
"152","chr3",6902337,6905031,2695,"*",14,4.40204046897556e-58,4.97452994159321e-48,3.65343241794134e-08,1.39508728027068e-46,0.372379252881285,0.208792079766947,"GRM7"
"153","chr5",3595106,3597760,2655,"*",11,6.15698252121511e-51,8.7414700331232e-48,1.07931179519407e-10,1.78555914898216e-46,0.396262733151491,0.236845133094905,"IRX1, CTD-2012M11.3"
"154","chr22",17081987,17083727,1741,"*",7,2.8943551414496e-56,5.21915006905175e-49,3.69417696777266e-10,2.61248757197196e-46,0.319510336779213,0.254187668246931,"TPTEP1"
"155","chr16",82659960,82661725,1766,"*",17,1.11738103828176e-71,1.37314982018035e-40,2.63377566304153e-09,3.44263747032933e-46,0.338066364752443,0.16014216855566,"CDH13"
"156","chr4",147559579,147562073,2495,"*",11,3.54883411453045e-46,4.07457220505206e-49,6.59871421268422e-08,7.56712502022559e-46,0.284192677565409,0.225486130879963,"POU4F2, AC093887.1"
"157","chr3",170302404,170304045,1642,"*",13,1.81192024014687e-74,1.10284731906098e-40,2.40210568665361e-12,1.09283096336754e-45,0.396428968581393,0.204211770741274,"CLDN11, SLC7A14"
"158","chr2",177021702,177025975,4274,"*",22,9.86470342911795e-30,1.41150941750856e-48,4.46861740461682e-08,2.45664011959497e-45,0.350039775283512,0.169481157737668,"HOXD3"
"159","chr1",77332991,77334748,1758,"*",14,2.5336451915867e-65,1.57935128747077e-47,3.18145682053034e-08,2.79766880640166e-45,0.339894581328008,0.209442496970954,"ST6GALNAC5"
"160","chr5",1885950,1888033,2084,"*",7,6.60301186804628e-64,4.34986861298895e-46,1.44029961456737e-13,4.87869658277688e-45,0.423171314623777,0.300588007152146,"CTD-2194D22.4, IRX4"
"161","chr5",178367423,178368620,1198,"*",10,5.6732001399735e-70,1.53973810840961e-45,1.2533275986712e-08,5.69674419780492e-45,0.375109866175519,0.2255958312984,"ZNF454"
"162","chr12",128750971,128753138,2168,"*",9,4.06802945764912e-58,1.79127864068638e-44,2.44178420503167e-13,6.36685926679121e-45,0.417803631378263,0.237993424443752,"TMEM132C"
"163","chr8",41166169,41168336,2168,"*",19,1.55762998497515e-66,2.42790226332176e-45,3.13115497819352e-08,6.5650553426905e-45,0.313733568453569,0.184701263226901,"SFRP1"
"164","chr8",56013556,56015785,2230,"*",9,7.50406330642665e-51,4.60809601373748e-48,2.54419798133413e-08,7.77364550408275e-45,0.347385450873795,0.24074647479274,"XKR4"
"165","chr8",23562918,23564717,1800,"*",14,1.15536980462505e-62,3.82822735837404e-47,5.69885199064037e-08,2.56827702030056e-44,0.308363085659126,0.215338289656036,"RP11-175E9.1, NKX2-6"
"166","chr14",36986363,36991101,4739,"*",21,2.18191842760633e-41,2.13771195912219e-41,2.99585227102724e-10,2.57085007966507e-44,0.439768445740161,0.194029241790932,"NKX2-1-AS1, RP11-896J10.3, NKX2-1"
"167","chr6",149805995,149806732,738,"*",9,3.03392240790012e-64,1.33923049736585e-47,2.43448027233621e-09,3.29631008039315e-44,-0.453352002470013,-0.326213919043626,"ZC3H12D"
"168","chr11",17740430,17743282,2853,"*",13,5.20259028267798e-50,3.0347432537286e-45,4.83070749578226e-11,3.9919568939732e-44,0.355922015822009,0.199030034636542,"MYOD1"
"169","chr7",959759,961457,1699,"*",9,4.58775256456184e-53,3.15044480522913e-47,3.32442463650776e-08,7.0707606853061e-44,-0.537824436829637,-0.304079486409479,"ADAP1, COX19"
"170","chr3",179754239,179755235,997,"*",11,2.20111512028533e-65,1.43942559733961e-47,3.64540984907698e-07,8.59249063730862e-44,0.273235681198229,0.211801793610151,"PEX5L"
"171","chr6",62995523,62996702,1180,"*",14,2.11359558981894e-63,1.2947926591305e-47,5.66899606129062e-07,1.24871590740062e-43,0.353876666046221,0.214164968717933,"KHDRBS2"
"172","chr11",20180336,20183057,2722,"*",16,2.58101808714951e-52,2.31531982082306e-44,7.35882422760225e-08,1.6383327816745e-43,0.392297503507553,0.206923344283222,"DBX1"
"173","chr1",111216661,111218287,1627,"*",14,5.65863778031905e-81,2.90482980514809e-35,3.50734682164138e-09,2.0105797544024e-43,0.455636618657719,0.220066827691641,"KCNA3"
"174","chr5",3605884,3607134,1251,"*",9,3.87192183401485e-62,3.08952463866225e-45,5.11163798516631e-10,2.09250872977748e-43,0.404196856309316,0.250205028719505,NA
"175","chr6",32819921,32822911,2991,"*",56,8.76751262542045e-43,6.19279954819794e-41,0.000101431070985175,2.68089437191042e-43,-0.300453015618738,-0.0198451767736133,"PSMB9, TAP1"
"176","chr7",8480779,8483374,2596,"*",13,1.64969144977734e-52,1.37952488731502e-45,5.48423145373691e-08,2.74885004232574e-43,0.400984376338269,0.244721334199771,"NXPH1"
"177","chr10",128076260,128077376,1117,"*",10,1.71921869259843e-63,4.15218040265825e-45,1.11988865538895e-09,7.22062544327887e-43,0.299211358329438,0.215755347474623,"ADAM12"
"178","chr15",83951663,83953883,2221,"*",22,3.9547669202927e-67,2.04036692020878e-35,1.96183093497334e-09,8.2608233192399e-43,0.317870012067798,0.144971282884986,"RP11-382A20.4, BNC1"
"179","chr13",112725605,112728964,3360,"*",16,3.53606673563576e-39,5.89211951131795e-45,2.89758067695065e-07,8.45353855452505e-43,0.325967201632364,0.217573362354595,"SOX1"
"180","chr11",71954381,71956145,1765,"*",12,8.96081693114169e-69,5.35235063419299e-40,1.03026156240499e-08,8.52203532182503e-43,0.331301925824681,0.205371857060191,"PHOX2A"
"181","chr15",27215681,27217186,1506,"*",10,6.53427098191121e-71,2.84278406500721e-39,3.06493741349997e-10,1.52259178688166e-42,0.308644882806251,0.22402781581091,"GABRG3"
"182","chr12",114845868,114847641,1774,"*",17,1.34134296853136e-62,2.11427962368834e-44,1.34162000518568e-07,2.23966450055684e-42,0.278885843847463,0.198197568698411,"TBX5-AS1, TBX5"
"183","chr15",84321570,84323154,1585,"*",8,1.42304408570054e-63,2.39547999853575e-44,5.02348072602219e-09,2.30318684136436e-42,0.329200245224519,0.202844783004167,"ADAMTSL3"
"184","chr3",26663551,26666151,2601,"*",15,1.86397738781052e-45,9.7473431776094e-47,4.31048033919372e-06,2.30628366269747e-42,0.319943978080896,0.213935652628757,"LRRC3B, AC099754.1"
"185","chr7",98245830,98247758,1929,"*",7,1.19113875825468e-58,6.88476389403995e-43,7.36689178313879e-12,3.91244728173553e-42,0.472195999101704,0.305700102643093,"NPTX2"
"186","chr17",80289541,80292252,2712,"*",13,6.09098014984161e-47,5.51245539287256e-43,2.58093168855174e-08,3.98282234301598e-42,-0.348921528151652,-0.207324374967963,"SECTM1"
"187","chr4",298926,299370,445,"*",7,1.71448645156863e-65,5.31866314951781e-44,1.01291304612596e-11,4.13852325620458e-42,0.362788983764886,0.280454591444527,"ZNF732"
"188","chr12",22093960,22095477,1518,"*",13,1.15569086398156e-61,1.34182578780001e-43,3.15603158960784e-09,5.21440710849794e-42,0.314704402718446,0.204776046457694,"ABCC9"
"189","chr6",30523072,30525527,2456,"*",63,1.10674310244312e-62,2.70057656447105e-37,2.31442884989667e-05,5.56665937406305e-42,-0.0809177583944248,0.00657371089534127,"PRR3, GNL1"
"190","chr14",60975811,60977961,2151,"*",12,2.67593618497574e-52,6.30621536189071e-45,5.01634310492202e-08,7.480063924237e-42,0.329041574129842,0.226849508703183,"SIX6, C14orf39"
"191","chr7",27224311,27226329,2019,"*",31,5.52093723076585e-65,8.68824894317271e-43,5.7102770199523e-06,8.34776623204797e-42,0.307784712492924,0.132674151315167,"HOXA11-AS, HOXA11, RP1-170O19.14"
"192","chr4",110222806,110224288,1483,"*",19,6.83973802097209e-60,2.07391691608102e-46,3.64444556279328e-05,1.02130230459104e-41,0.235925760435998,0.154873082882028,"AC004051.2, COL25A1"
"193","chr11",27740495,27744759,4265,"*",25,1.83501520433453e-29,1.67473394338279e-44,2.45495978406731e-05,1.51367461367623e-41,0.281962057134471,0.150487710586635,"BDNF, RP11-587D21.4"
"194","chr7",152131894,152134019,2126,"*",10,1.88868560962297e-52,5.29177318986792e-36,1.35883623762779e-11,1.65616790659657e-41,0.328910427295766,0.125250617544566,"FABP5P3, KMT2C"
"195","chr4",122685641,122686667,1027,"*",13,5.48814924068048e-60,1.95239114467857e-45,4.29950464441798e-06,2.06940617876775e-41,0.282744184565496,0.217072922077288,"AC079341.1, TMEM155"
"196","chr3",73673231,73674702,1472,"*",13,1.01921239781607e-57,3.57109157358019e-45,2.21051571035278e-07,2.18248290509008e-41,0.253792469194969,0.185370365405797,"PDZRN3-AS1, PDZRN3"
"197","chr16",22824877,22826117,1241,"*",9,5.77612639894413e-63,3.10315021615331e-43,4.7705257064407e-10,2.88460752878119e-41,0.273203450667407,0.215463483692688,"HS3ST2"
"198","chr5",1444852,1446443,1592,"*",11,1.19094510526889e-59,1.27367148698621e-42,4.92370867231468e-09,3.39063266087775e-41,0.367627244591744,0.217338194229369,"SLC6A3"
"199","chr6",146348486,146351044,2559,"*",19,4.80925168640697e-48,3.91928162458323e-41,6.17673091776377e-07,4.68652784832985e-41,0.31344464443901,0.160219668749193,"GRM1"
"200","chr10",23461301,23464043,2743,"*",12,1.130565035341e-46,2.82474789880674e-41,2.35174596922338e-11,4.99378467032313e-41,0.30426854729397,0.218724144467842,NA
"201","chr6",84418433,84419360,928,"*",12,4.11455037945372e-58,2.50520503222668e-45,5.38951146013367e-06,6.64016982511968e-41,0.369288237987358,0.224825949188478,"SNAP91"
"202","chr17",46653615,46656664,3050,"*",24,5.41840608687102e-38,2.51358939781806e-43,7.31107703143692e-10,7.06354116437969e-41,0.304554755372961,0.190239118653774,"HOXB-AS3, HOXB3, HOXB4"
"203","chr8",72468820,72470352,1533,"*",6,7.65735391079354e-64,4.63596650393375e-41,5.91536265680745e-13,7.23793375158458e-41,0.37313398534406,0.289135008887768,"RP11-1102P16.1"
"204","chr15",35046610,35047411,802,"*",9,1.59917317677607e-64,6.30739086542819e-42,7.3079388497738e-13,9.96644254465979e-41,0.488501586352947,0.263899900072206,"RP11-814P5.1, GJD2"
"205","chr19",30865486,30867158,1673,"*",7,1.7547419504665e-72,5.73203917351784e-33,6.49213421967904e-13,1.28108796671148e-40,0.424961135961289,0.233990977715728,"ZNF536"
"206","chr17",75315081,75317185,2105,"*",15,1.20150466592413e-47,1.02472239182922e-45,4.39076894056312e-05,1.3962646644865e-40,-0.335467919495217,-0.257022981105602,"SEPT9"
"207","chr1",237205098,237206643,1546,"*",9,9.45957204885383e-49,1.9305892162586e-42,8.31715616325542e-10,1.89299174070363e-40,0.346161504604415,0.259949560963423,"RYR2"
"208","chr4",66534538,66536550,2013,"*",12,1.16659723023423e-55,3.63935303215535e-43,1.17671196416368e-06,2.98781681987554e-40,0.308265293299542,0.223913512620445,"RP11-807H7.1, EPHA5"
"209","chr2",124782117,124783254,1138,"*",9,9.74742569860282e-59,1.31544567856491e-40,1.14122984642258e-11,4.77085166036672e-40,0.3299740653886,0.247826408284604,"CNTNAP5, AC079154.1"
"210","chr5",37838741,37840839,2099,"*",15,7.15373101955977e-60,4.48111680210141e-42,7.9211091762678e-07,4.87118961837235e-40,0.35071484984495,0.206927465823636,"GDNF-AS1, GDNF"
"211","chr6",50817193,50819236,2044,"*",14,4.17826562127933e-58,7.6066930740298e-40,4.55969780860078e-10,5.979948050456e-40,0.273312536874032,0.160255499335569,NA
"212","chr13",79169714,79171230,1517,"*",14,7.33163789613276e-67,6.97475801687742e-39,6.81073375360397e-12,6.68714363396782e-40,0.487063309608825,0.236372570385776,"RNF219-AS1, RP11-52L5.6"
"213","chr15",27111687,27113913,2227,"*",17,2.28745540568961e-77,1.87907682182683e-30,1.33817837209447e-10,7.0754000884511e-40,0.347086129199143,0.155535664686855,"GABRA5, GABRB3"
"214","chr12",114885161,114886561,1401,"*",7,2.6887232376187e-45,3.3736958572002e-41,1.58091481689191e-11,7.14602870990939e-40,0.33178680277195,0.250480998240462,NA
"215","chr2",229045020,229046785,1766,"*",10,1.18948614945136e-45,6.31198029327283e-43,1.39672857025923e-07,7.17051672544617e-40,0.400552899441622,0.262130694877955,"SPHKAP"
"216","chr6",28890322,28892687,2366,"*",51,2.50565960633627e-62,1.03597965256436e-34,4.35946593007315e-05,8.03912373827486e-40,0.125921155458429,0.0088091330679083,"TRIM27"
"217","chr6",28553998,28555929,1932,"*",32,2.90603241650149e-53,1.89732927359543e-43,0.000575106418262622,8.43163015079646e-40,0.255147500237241,0.130108675142847,"RP5-1186N24.3, SCAND3"
"218","chr3",187387189,187388281,1093,"*",11,3.8696301857493e-65,2.39280492978649e-35,1.78053740380289e-11,9.74897623619155e-40,0.348183691962169,0.203683105599144,"SST"
"219","chr12",130387131,130389541,2411,"*",10,1.71977495972106e-52,7.45948982460009e-39,1.42557383072754e-09,1.09672617773709e-39,0.390031304335556,0.22764774598567,"TMEM132D"
"220","chr3",32859099,32861407,2309,"*",15,7.32697314380004e-52,1.72638562694869e-41,3.19041830815604e-11,1.11318185773224e-39,0.368732007985201,0.215230110447973,"TRIM71"
"221","chr6",31743769,31745181,1413,"*",24,3.57892177282173e-65,6.80984027169636e-34,6.42760368628759e-08,1.21972711589962e-39,-0.263744787935982,-0.0809372341493615,"VWA7"
"222","chr6",152128258,152130332,2075,"*",21,8.64244992686195e-51,2.12811553987694e-40,3.01611986001928e-06,1.43637616571283e-39,0.387416604438573,0.151078538118607,"ESR1"
"223","chr11",105480771,105481988,1218,"*",15,4.79188743665441e-57,1.53834093154706e-43,6.20177631167408e-06,1.6283817451564e-39,0.356904863569828,0.250545099649376,"GRIA4"
"224","chr8",69242921,69244734,1814,"*",12,8.05520885737662e-47,4.50337089306618e-43,1.97995985991788e-06,2.15252923611594e-39,0.347013996691029,0.251318001702709,"C8orf34, RP11-664D7.4"
"225","chr2",154727925,154730326,2402,"*",14,2.74304484832584e-39,2.67848999977261e-42,9.18370490376323e-06,3.95136203238444e-39,0.298417001071669,0.220791103923636,"GALNT13"
"226","chr3",132756721,132757973,1253,"*",14,5.06126806634634e-57,1.10105587307675e-40,5.02053126330091e-07,5.52953803128768e-39,0.311430708421132,0.204301585766861,"TMEM108"
"227","chr2",50573485,50575098,1614,"*",9,2.17156892084825e-56,7.84337048140241e-40,7.13408646073998e-11,7.10851652171797e-39,0.410059572997089,0.241191281020879,"NRXN1"
"228","chr7",5534412,5535934,1523,"*",14,1.94760553304713e-58,1.13676135029639e-37,3.71882138295268e-08,7.30100342977294e-39,-0.267604713012384,0.0624859763896141,"FBXL18, MIR589"
"229","chr15",74420890,74423449,2560,"*",27,1.12662636936027e-44,5.08802239942416e-44,5.24636274509024e-06,7.51818000914374e-39,0.284364927155893,0.132112658185334,"ISLR2, RP11-247C2.2"
"230","chr1",91966074,91967328,1255,"*",18,5.28830513660885e-54,1.7846304810302e-40,1.95281214202368e-05,9.67091910428235e-39,0.0379594274837113,0.010193398774485,"CDC7"
"231","chr19",14639450,14640983,1534,"*",20,1.99105564522421e-60,1.34531763504589e-34,1.36153515633568e-06,1.09803018194043e-38,-0.0797456759564441,0.00252353085760265,"TECR, MIR639, DNAJB1"
"232","chr19",56988205,56989543,1339,"*",8,6.78609347877158e-59,1.73179221404335e-40,9.79703304249625e-09,1.12319443111476e-38,0.351744075136966,0.202338444889201,"ZNF667-AS1, ZNF667"
"233","chr11",2290953,2293309,2357,"*",35,3.93693264029084e-55,3.07714097719545e-38,3.16894679009421e-05,1.50620936169631e-38,0.33080119116835,0.13709853077369,"ASCL2"
"234","chr13",84455028,84456681,1654,"*",13,1.27548164603371e-56,9.28077466180836e-41,1.41147196066775e-08,1.86769562723555e-38,0.38949651566168,0.226615475715099,"SLITRK1"
"235","chr10",120354081,120356072,1992,"*",15,3.51687147327013e-50,9.8126347813887e-41,2.67206754053859e-06,2.09629776555172e-38,0.235042557826926,0.165040433430716,"PRLHR"
"236","chr1",240254960,240256603,1644,"*",10,8.68958309336436e-52,2.47294039143572e-41,4.82591055716046e-07,2.70505172353301e-38,0.39138895696415,0.254748505057461,"FMN2"
"237","chr5",1882188,1884513,2326,"*",12,8.4085904578712e-42,2.81372127944973e-41,4.85341547133014e-07,3.75734723511668e-38,0.392689733093131,0.230604401758073,"CTD-2194D22.3, IRX4"
"238","chr7",145812842,145814306,1465,"*",17,5.73492785743811e-53,2.00900314002687e-41,1.58820542682182e-06,3.8310126786673e-38,0.305025736692235,0.206054767109036,"CNTNAP2"
"239","chr6",33385083,33387205,2123,"*",58,1.97563506203877e-55,1.17537374133649e-30,0.00028095084845166,4.07260099586681e-38,-0.140706129059964,-0.00467214388160007,"CUTA"
"240","chr10",15760947,15762312,1366,"*",12,6.35729927232377e-59,1.3901174283195e-39,3.20435456639728e-07,5.58073353347632e-38,0.288579232797294,0.208966904538472,"ITGA8"
"241","chr8",105478683,105479862,1180,"*",12,3.53044637750728e-68,1.6850422888826e-31,3.7778267909153e-10,6.44271935338356e-38,0.337186574632872,0.161042037780909,"DPYS"
"242","chr15",96873184,96877720,4537,"*",28,1.71607783801592e-27,2.10392160964608e-38,9.68044204495404e-06,6.866967196723e-38,-0.247744154427751,0.00237590295230266,"NR2F2, MIR1469"
"243","chr5",140800474,140803130,2657,"*",15,1.23544865829276e-34,1.25844610027844e-39,1.1967608574159e-07,7.60891943425382e-38,0.335127407554735,0.204813234422311,"PCDHGA1, PCDHGA2, PCDHGA3, PCDHGB1, PCDHGA4, PCDHGB2, PCDHGA5, PCDHGB3, PCDHGA6, PCDHGA7, PCDHGB4, PCDHGA8, PCDHGA9, PCDHGB6, PCDHGA10, PCDHGB7, PCDHGA11"
"244","chr11",108092397,108094111,1715,"*",40,3.43182581725852e-66,1.11838348793798e-33,2.42909740069269e-05,7.83285083856544e-38,0.0261952800879306,0.00880507011229461,"ATM, NPAT"
"245","chr12",3599355,3602937,3583,"*",19,5.2604241704491e-42,1.66572189385203e-36,1.79233335861176e-08,8.09264519936049e-38,0.32468842731222,0.140131956871449,"PRMT8"
"246","chr12",5539662,5543269,3608,"*",19,3.46289929740783e-28,3.38998586621269e-41,8.38339624486435e-07,8.80268495505121e-38,0.268495853739919,0.152753905597715,"NTF3"
"247","chr19",22816950,22817371,422,"*",7,4.64828679548172e-56,6.68125103891814e-40,1.65970261476968e-09,1.67773333801918e-37,0.416277580227711,0.292012219550211,"ZNF492"
"248","chr5",128300696,128301488,793,"*",8,9.58772822102639e-58,1.14389899200901e-38,3.54399075583724e-09,1.90647793248344e-37,0.301647262811253,0.233366498216908,"SLC27A6"
"249","chr1",170629502,170631431,1930,"*",10,1.29923417505492e-49,3.6362461988e-39,6.94548111466881e-08,1.92760643529703e-37,0.476429922066041,0.278617154478836,NA
"250","chr10",89621419,89624167,2749,"*",59,2.02494237157234e-47,3.81532855439089e-31,0.000116379432652333,2.39335868262955e-37,0.0542289010553852,0.00818088990760043,"PTEN, KLLN"
"251","chr21",34442160,34443672,1513,"*",13,2.06153314485655e-50,6.19333333415802e-39,5.03847860477719e-08,2.41328127971366e-37,0.331605369677674,0.215284871819918,"OLIG1, AP000282.2"
"252","chr19",9608637,9609704,1068,"*",12,2.39334172341602e-53,3.20902515860723e-39,1.58254935729136e-06,3.2217247030754e-37,0.266595764305704,0.18807421744355,"CTC-543D15.3, ZNF560"
"253","chr6",30922489,30923672,1184,"*",14,1.15740486004771e-57,2.89075191976709e-31,9.1004513992543e-07,4.43667429424059e-37,-0.262342117206155,-0.113231009192289,"HCG21"
